snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force,settled_at,outcome,actual,profit_units
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,5.5,-157,draftkings,0.514852713434885,-0.0960422281993562,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.6369426751592356
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,6.5,-181,draftkings,0.5428089169766639,-0.1013191969023397,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.5524861878453039
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,7.5,-230,draftkings,0.580233134079641,-0.1167365628900559,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.43478260869565216
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,8.5,-257,draftkings,0.6049079173575889,-0.1149800378244839,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.38910505836575876
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,9.5,-276,draftkings,0.6271437506209027,-0.1068988025705867,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.36231884057971014
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,10.5,-328,draftkings,0.6612902566913631,-0.1050648834955527,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.3048780487804878
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,11.5,-368,draftkings,0.6898560960631299,-0.0964686902616563,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.2717391304347826
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,12.5,-403,draftkings,0.7089672363194744,-0.0922256066228714,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.24813895781637718
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,13.5,-455,draftkings,0.7334372934949209,-0.0863825263248988,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.21978021978021978
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,14.5,-571,draftkings,0.763595092049862,-0.0873736113778578,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.17513134851138354
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,15.5,-640,draftkings,0.7817433339695289,-0.083121530895336,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.15625
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,16.5,-710,draftkings,0.7985762053692153,-0.0779670045073279,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.14084507042253522
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,17.5,-860,draftkings,0.8239945265020123,-0.071838806831321,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.11627906976744186
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,18.5,-1020,draftkings,0.8431809349201191,-0.0675333507941665,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.09803921568627451
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,19.5,-1180,draftkings,0.8555770950335733,-0.0662979049664267,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.0847457627118644
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,20.5,-1420,draftkings,0.8726518796259021,-0.0615586466898874,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.07042253521126761
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,21.5,-1920,draftkings,0.8912263932461554,-0.059268656258795,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.052083333333333336
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,22.5,-2300,draftkings,0.9017224971372412,-0.056610836196092,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.043478260869565216
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,23.5,-2800,draftkings,0.9113980153995834,-0.0541192259797269,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.03571428571428571
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,24.5,-4100,draftkings,0.9260666293902416,-0.0501238468002346,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.024390243902439025
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,25.5,-6300,draftkings,0.9358820503417656,-0.0484929496582344,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.015873015873015872
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,26.5,-9300,draftkings,0.9418049598545274,-0.0475567422731322,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.010752688172043012
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,19.5,-10000,draftkings,0.9629765206143944,-0.0271224892865956,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.01
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,18.5,-9200,draftkings,0.9584683476149134,-0.0307789642130436,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.010869565217391304
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,17.5,-6200,draftkings,0.9511092014467352,-0.0330177826802489,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.016129032258064516
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,16.5,-3800,draftkings,0.9408266485150032,-0.0335323258439712,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.02631578947368421
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,15.5,-2900,draftkings,0.9336448594626054,-0.0330218072040612,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.034482758620689655
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,14.5,-2400,draftkings,0.9254784839417192,-0.0345215160582808,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.041666666666666664
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,13.5,-1640,draftkings,0.9111660079834296,-0.0313627276487541,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.06097560975609756
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,12.5,-1380,draftkings,0.8989178588441421,-0.0335145735882903,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.07246376811594203
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,11.5,-1220,draftkings,0.8888289910937764,-0.0354134331486477,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.08196721311475409
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,10.5,-1040,draftkings,0.8729243758738015,-0.0393563258805844,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.09615384615384616
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,9.5,-820,draftkings,0.8528730637681076,-0.0384312840579793,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.12195121951219512
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,8.5,-740,draftkings,0.8391019114846708,-0.04185046946771,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.13513513513513514
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,7.5,-640,draftkings,0.82298467543829,-0.0418801894265749,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.15625
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,6.5,-476,draftkings,0.7972030502127088,-0.02918583867618,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.21008403361344538
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,5.5,-409,draftkings,0.7768908902299283,-0.026645455546103,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.24449877750611246
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,4.5,-364,draftkings,0.7597700941213958,-0.0247126644992937,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.27472527472527475
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,3.5,-320,draftkings,0.7330095864548756,-0.0288951754498862,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.3125
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,home,2.5,-230,draftkings,0.7038103471873394,0.0068406502176423,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.43478260869565216
